Date,price,prob_down,pred_ret,ret_1d
2009-04-29,899.8,0.6135831475257874,-0.004335006698966026,-0.010113358497619629
2009-04-30,890.7,0.6141607165336609,-0.004352816380560398,-0.0034804344177246094
2009-05-01,887.6,0.6148852109909058,-0.0043846312910318375,0.01577281951904297
2009-05-04,901.6,0.6158804297447205,-0.004441956989467144,0.002329230308532715
2009-05-05,903.7,0.6171010136604309,-0.00452461838722229,0.007524609565734863
2009-05-06,910.5,0.6185711026191711,-0.004634037613868713,0.00494229793548584
2009-05-07,915.0,0.6205279231071472,-0.004790850915014744,-0.0006557106971740723
2009-05-08,914.4,0.6230229735374451,-0.0049903783947229385,-0.001531064510345459
2009-05-11,913.0,0.6261033415794373,-0.005248798988759518,0.01150059700012207
2009-05-12,923.5,0.6293700933456421,-0.005512134172022343,0.002165675163269043
2009-05-13,925.5,0.6331648826599121,-0.00582518707960844,0.002701282501220703
2009-05-14,928.0,0.6372579336166382,-0.0061703892424702644,0.0031250715255737305
2009-05-15,930.9,0.6411486268043518,-0.006524237804114819,-0.01031261682510376
2009-05-18,921.3,0.6443509459495544,-0.006831199862062931,0.005427122116088867
2009-05-19,926.3,0.6474623084068298,-0.007127923890948296,0.011551380157470703
2009-05-20,937.0,0.6508532762527466,-0.007445378229022026,0.01472783088684082
2009-05-21,950.8,0.654955267906189,-0.007821240462362766,0.008098483085632324
2009-05-22,958.5,0.6598066091537476,-0.008263273164629936,-0.005633831024169922
2009-05-26,953.1,0.6647900938987732,-0.00872731301933527,0.0001049041748046875
2009-05-27,953.2,0.6700392961502075,-0.009223412722349167,0.008707523345947266
2009-05-28,961.5,0.6752816438674927,-0.009735886007547379,0.017992734909057617
2009-05-29,978.8,0.6803156137466431,-0.01025670487433672,-0.00020432472229003906
2009-06-01,978.6,0.6853300929069519,-0.010784512385725975,0.004700660705566406
2009-06-02,983.2,0.6903629899024963,-0.01131515484303236,-0.01901954412460327
2009-06-03,964.5,0.6950559020042419,-0.011826966889202595,0.017314672470092773
2009-06-04,981.2,0.6995764374732971,-0.012319681234657764,-0.019873619079589844
2009-06-05,961.7,0.7033888697624207,-0.012755434028804302,-0.010398268699645996
2009-06-08,951.7,0.7064674496650696,-0.013127955608069897,0.0024167299270629883
2009-06-09,954.0,0.7100625038146973,-0.013549123890697956,0.0
2009-06-10,954.0,0.7133137583732605,-0.013930645771324635,0.007651925086975098
2009-06-11,961.3,0.7163509130477905,-0.014281698502600193,-0.02205348014831543
2009-06-12,940.1,0.7187705039978027,-0.014576525427401066,-0.014041006565093994
2009-06-15,926.9,0.7206359505653381,-0.014823631383478642,0.0050705671310424805
2009-06-16,931.6,0.7221806645393372,-0.015036123804748058,0.004079103469848633
2009-06-17,935.4,0.7235045433044434,-0.015210851095616817,-0.001496732234954834
2009-06-18,934.0,0.7245527505874634,-0.015344330109655857,0.0017130374908447266
2009-06-19,935.6,0.7253310680389404,-0.015438499860465527,-0.016032516956329346
2009-06-22,920.6,0.7258759140968323,-0.01551122684031725,0.003584623336791992
2009-06-23,923.9,0.726290225982666,-0.015558970160782337,0.011040091514587402
2009-06-24,934.1,0.7266018390655518,-0.015595140866935253,0.00535273551940918
2009-06-25,939.1,0.7266088724136353,-0.015603880397975445,0.0017037391662597656
2009-06-26,940.7,0.7265285849571228,-0.015594894997775555,-0.00031888484954833984
2009-06-29,940.4,0.7263303399085999,-0.01556814182549715,-0.014142990112304688
2009-06-30,927.1,0.7259359955787659,-0.015517554245889187,0.014993071556091309
2009-07-01,941.0,0.7256459593772888,-0.015468244440853596,-0.010945796966552734
2009-07-02,930.7,0.725287139415741,-0.01542638149112463,-0.0071988701820373535
2009-07-06,924.0,0.7247946858406067,-0.015379034914076328,0.0051947832107543945
2009-07-07,928.8,0.724288821220398,-0.015341308899223804,-0.02131783962249756
2009-07-08,909.0,0.7233758568763733,-0.015274274162948132,0.007590770721435547
2009-07-09,915.9,0.7224509119987488,-0.015185481868684292,-0.004039764404296875
2009-07-10,912.2,0.7213056683540344,-0.01507375854998827,0.010962486267089844
2009-07-13,922.2,0.7200497984886169,-0.014938770793378353,0.00032532215118408203
2009-07-14,922.5,0.718770444393158,-0.014785773120820522,0.01799452304840088
2009-07-15,939.1,0.7181562781333923,-0.01466647069901228,-0.0042594075202941895
2009-07-16,935.1,0.7178417444229126,-0.014563494361937046,0.002245783805847168
2009-07-17,937.2,0.7181537747383118,-0.014519340358674526,0.012057185173034668
2009-07-20,948.5,0.7188449501991272,-0.014516002498567104,-0.002003192901611328
2009-07-21,946.6,0.7196400761604309,-0.014535578899085522,0.006761074066162109
2009-07-22,953.0,0.7206916809082031,-0.014584158547222614,0.0015739202499389648
2009-07-23,954.5,0.6296343803405762,-0.00384731637313962,-0.0017810463905334473
2009-07-24,952.8,0.6307836174964905,-0.003966911230236292,0.0005247592926025391
2009-07-27,953.3,0.6319371461868286,-0.00409963121637702,-0.015000522136688232
2009-07-28,939.0,0.6329513192176819,-0.004227663855999708,-0.012566566467285156
2009-07-29,927.2,0.6336506605148315,-0.004329958464950323,0.008304595947265625
2009-07-30,934.9,0.634251058101654,-0.004417681600898504,0.020109057426452637
2009-07-31,953.7,0.6350353956222534,-0.004505773540586233,0.003040790557861328
2009-08-03,956.6,0.6359981894493103,-0.004609314259141684,0.011394500732421875
2009-08-04,967.5,0.6370026469230652,-0.004719344433397055,-0.003410816192626953
2009-08-05,964.2,0.6380324959754944,-0.0048458329401910305,-0.003629922866821289
2009-08-06,960.7,0.6389374136924744,-0.004969107452780008,-0.0035390853881835938
2009-08-07,957.3,0.6395446062088013,-0.005071665626019239,-0.012848615646362305
2009-08-10,945.0,0.6398661732673645,-0.005148415919393301,0.0008465051651000977
2009-08-11,945.8,0.64005446434021,-0.005205328110605478,0.005180835723876953
2009-08-12,950.7,0.640241801738739,-0.00525031378492713,0.0042073726654052734
2009-08-13,954.7,0.6404696106910706,-0.005280689802020788,-0.008065402507781982
2009-08-14,947.0,0.640571653842926,-0.005290992092341185,-0.013410806655883789
2009-08-17,934.3,0.6405059695243835,-0.005288137588649988,0.0036391019821166992
2009-08-18,937.7,0.6403841376304626,-0.005274116527289152,0.005972027778625488
2009-08-19,943.3,0.6403321623802185,-0.005258845631033182,-0.0031803250312805176
2009-08-20,940.3,0.6402767896652222,-0.005235384684056044,0.01371908187866211
2009-08-21,953.2,0.6403096914291382,-0.00522436061874032,-0.011435210704803467
2009-08-24,942.3,0.6402741074562073,-0.0052089993841946125,0.0023347139358520508
2009-08-25,944.5,0.6402155160903931,-0.005190547090023756,-0.0002117753028869629
2009-08-26,944.3,0.6400480270385742,-0.005162386689335108,0.0012707710266113281
2009-08-27,945.5,0.6399446725845337,-0.0051440089009702206,0.012162923812866211
2009-08-28,957.0,0.6398454308509827,-0.005125462543219328,-0.0055381059646606445
2009-08-31,951.7,0.6397972702980042,-0.005113422404974699,0.0031522512435913086
2009-09-01,954.7,0.6397080421447754,-0.005102134775370359,0.022939085960388184
2009-09-02,976.6,0.6397716999053955,-0.005094637628644705,0.019660115242004395
2009-09-03,995.8,0.6399444937705994,-0.005089898128062487,-0.000903785228729248
2009-09-04,994.9,0.6401945948600769,-0.005100047681480646,0.0030153989791870117
2009-09-08,997.9,0.6406674385070801,-0.005139556247740984,-0.0026054978370666504
2009-09-09,995.3,0.6412601470947266,-0.005194923374801874,0.0001004934310913086
2009-09-10,995.4,0.6419733166694641,-0.005257088225334883,0.009543895721435547
2009-09-11,1004.9,0.6428149938583374,-0.005332155618816614,-0.004975616931915283
2009-09-14,999.9,0.6436383724212646,-0.005415696185082197,0.0051004886627197266
2009-09-15,1005.0,0.6445533633232117,-0.005516552831977606,0.013830900192260742
2009-09-16,1018.9,0.6456134915351868,-0.005634062457829714,-0.0064775943756103516
2009-09-17,1012.3,0.6466918587684631,-0.0057556345127522945,-0.003062307834625244
2009-09-18,1009.2,0.64769047498703,-0.005877646151930094,-0.005449831485748291
2009-09-21,1003.7,0.6485211849212646,-0.005990402307361364,0.01046133041381836
2009-09-22,1014.2,0.6493949294090271,-0.006104032043367624,-0.0011832118034362793
2009-09-23,1013.0,0.650263249874115,-0.006217130925506353,-0.015301108360290527
2009-09-24,997.5,0.6509069204330444,-0.00631048483774066,-0.007318258285522461
2009-09-25,990.2,0.6514060497283936,-0.006387846078723669,0.0023227930068969727
2009-09-28,992.5,0.6517473459243774,-0.006438851822167635,0.0006045103073120117
2009-09-29,993.1,0.6519404053688049,-0.006472113076597452,0.015003561973571777
2009-09-30,1008.0,0.6521714925765991,-0.00650404067710042,-0.008432567119598389
2009-10-01,999.5,0.6523020267486572,-0.006523835007101297,0.00370180606842041
2009-10-02,1003.2,0.6524209976196289,-0.006539595779031515,0.013456940650939941
2009-10-05,1016.7,0.6526075005531311,-0.006551485974341631,0.021540284156799316
2009-10-06,1038.6,0.652932345867157,-0.006569058168679476,0.004525423049926758
2009-10-07,1043.3,0.6532904505729675,-0.006584389600902796,0.011597752571105957
2009-10-08,1055.4,0.6537935733795166,-0.0066167074255645275,-0.007201015949249268
2009-10-09,1047.8,0.6542090177536011,-0.0066553265787661076,0.008493900299072266
2009-10-12,1056.7,0.6546787023544312,-0.006708149332553148,0.007097601890563965
2009-10-13,1064.2,0.655234694480896,-0.006770201493054628,-0.0002818107604980469
2009-10-14,1063.9,0.6558992266654968,-0.006850237492471933,-0.013253092765808105
2009-10-15,1049.8,0.656571626663208,-0.006939768325537443,0.000857234001159668
2009-10-16,1050.7,0.5930683016777039,0.007997356355190277,0.006281614303588867
2009-10-19,1057.3,0.5932393670082092,0.008016051724553108,0.0004729032516479492
2009-10-20,1057.8,0.593397319316864,0.008033418096601963,0.005577564239501953
2009-10-21,1063.7,0.5936781764030457,0.008059714920818806,-0.00554656982421875
2009-10-22,1057.8,0.5940079689025879,0.008090292103588581,-0.0020798444747924805
2009-10-23,1055.6,0.5943325757980347,0.00811855960637331,-0.012788951396942139
2009-10-26,1042.1,0.5946120619773865,0.008138679899275303,-0.0071010589599609375
2009-10-27,1034.7,0.5947810411453247,0.008146366104483604,-0.004638969898223877
2009-10-28,1029.9,0.5949392318725586,0.008148586377501488,0.016021013259887695
2009-10-29,1046.4,0.5950585007667542,0.008148521184921265,-0.0064029693603515625
2009-10-30,1039.7,0.595281720161438,0.00815354660153389,0.013176918029785156
2009-11-02,1053.4,0.5956524610519409,0.0081701148301363,0.02933359146118164
2009-11-03,1084.3,0.5961816906929016,0.008203509263694286,0.0022133588790893555
2009-11-04,1086.7,0.5967594385147095,0.008242622017860413,0.0018404722213745117
2009-11-05,1088.7,0.5972261428833008,0.00827622041106224,0.005878567695617676
2009-11-06,1095.1,0.5976147055625916,0.008308733813464642,0.005205035209655762
2009-11-09,1100.8,0.5979390740394592,0.008341148495674133,0.0009992122650146484
2009-11-10,1101.9,0.5982668995857239,0.008374538272619247,0.010980963706970215
2009-11-11,1114.0,0.5986483097076416,0.008413156494498253,-0.007181346416473389
2009-11-12,1106.0,0.5990381836891174,0.008452116511762142,0.009132027626037598
2009-11-13,1116.1,0.5994366407394409,0.008492941036820412,0.020159482955932617
2009-11-16,1138.6,0.5999206900596619,0.00854184478521347,0.00017571449279785156
